,car_id,description,amount,region,make,model,year_of_man,color,condition,mileage,engine_size,selling_cond,bought_cond,trim,drive_train,reg_city,seat,num_cylinder,horse_power,body_build,fuel_type,transmission
113,eTqVijRS1ez74SHzlqRECBQC,Mazda 3 2005 Gold, 2812500,"Lagos State, Alimosho",Mazda,3,2005,Gold,Nigerian Used,340301,2000,Registered,Imported,,,,,,,,Petrol,Automatic
114,cvVkIcNVMVnOcUX69vOjdUmH,Toyota Camry 2002 Silver, 1687500,"Abuja (FCT), Lugbe District",Toyota,Camry,2002,Silver,Nigerian Used,326126,3000,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
115,rUiJFdyR38LxOP15a8SHwpGa,Lexus ES 2014 Gray, 11925000,"Lagos State, Ajah",Lexus,ES,2014,Gray,Foreign Used,207604,3500,Imported,Imported,,,,,,,,Petrol,Automatic
116,uNN5cgaRCaU3i815epSnvEuL,Toyota Corolla 2006 Blue, 2812500,"Rivers State, Port-Harcourt",Toyota,Corolla,2006,Blue,Nigerian Used,148585,1800,Registered,Imported,,,,,,,,Petrol,Automatic
117,b640DaCZ3Q75V7Km0cadej9D,Toyota Venza 2014 Gray, 14287500,"Lagos State, Magodo",Toyota,Venza,2014,Gray,Foreign Used,167334,3500,Imported,Imported,,,,,,,SUV,Petrol,Automatic
118,coN4QoYqy3E0datOczmWNdwI,Peugeot 206 2007 Green, 1687500,"Abuja (FCT), Kubwa",Peugeot,206,2007,Green,Nigerian Used,158263,1400,Registered,Registered,,,Abuja,,,,,Petrol,Manual
119,pCcNbRQNdUtF3eRDRpTpCOPI,Kia Sorento 2015 Gray, 9000000,"Lagos State, Kosofe",Kia,Sorento,2015,Gray,Nigerian Used,99188,2400,Registered,Brand new,,,,,,,SUV,Petrol,Automatic
120,iL63Spnpz8Gdld1G8fVWYO29,Acura MDX 2010 Silver, 4303125,"Lagos State, Surulere",Acura,MDX,2010,Silver,Nigerian Used,226414,3500,Registered,Imported,,,,,,,SUV,Petrol,Automatic
121,qe343g1IimDjDG5xwz5o3wIr,Peugeot 407 2005 Black, 1462500,"Abuja (FCT), Lugbe District",Peugeot,407,2005,Black,Nigerian Used,222927,2000,Registered,Registered,,,,,,,,Petrol,Manual
122,uuLEQvwiTdMvpIVWa8fe730X,Toyota Camry 2010 Black, 3937500,"Abuja (FCT), Jabi",Toyota,Camry,2010,Black,Nigerian Used,217178,2500,Registered,Imported,,,ABUJA,,,,,Petrol,Automatic
123,6btM7phVhk2TFR0A1G8kIbG9,Honda CR-V EX-L 4WD Automatic 2007 Blue, 2756250,"Rivers State, Port-Harcourt",Honda,CR-V,2007,Blue,Nigerian Used,,2400,Registered,Imported,EX-L 4WD Automatic,All Wheel,,5,4,169,SUV,Petrol,Automatic
124,nhoN0Z1qcxYi4GTmTH3rtjVf,Toyota Camry 2012 Black, 4320000,"Lagos State, Ogudu",Toyota,Camry,2012,Black,Nigerian Used,226340,2500,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
125,s1PmAEP4PHLkt7peXsnE9xiU,Volkswagen Jetta 2007 Black, 3206250,"Lagos State, Ajah",Volkswagen,Jetta,2007,Black,Nigerian Used,164065,1800,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
126,2sE2COqpzBgFrs2aEHoXyycX,Toyota Sienna 2004 Silver, 2812500,"Kwara State, Ilorin East",Toyota,Sienna,2004,Silver,Nigerian Used,935807,3000,Registered,Imported,,,,,,,,Petrol,Automatic
127,shRyiffN664737hAgaKszdUh,Toyota Avalon 2013 Beige, 7875000,"Lagos State, Alimosho",Toyota,Avalon,2013,Beige,Nigerian Used,156344,3500,Registered,Imported,,,,,,,,Petrol,Automatic
128,pH944a0WeXUCmVFlCXfjwrOt,Toyota Avensis 2008 Black, 1800000,"Rivers State, Port-Harcourt",Toyota,Avensis,2008,Black,Nigerian Used,276072,2000,Registered,Registered,,,RIVERS,,,,,Petrol,Automatic
129,pBOydc34xTRn3nNrBBWjJHJJ,Toyota Camry 2001 Gold, 1800000,"Abuja (FCT), Mararaba",Toyota,Camry,2001,Gold,Nigerian Used,436897,2200,Registered,Registered,,,BENUE STATE,,,,,Petrol,Automatic
130,6xPuocfPoB2imJt37THYklCK,Toyota Sequoia 2001 Brown, 2250000,"Oyo State, Ibadan",Toyota,Sequoia,2001,Brown,Nigerian Used,355968,4700,Registered,Registered,,,Lagos State,,,,SUV,Petrol,Automatic
131,3jzoYGhqPoXOtuGF6y4apFEt,Lexus RX 330 2005 Gray, 5062500,"Lagos State, Ikorodu",Lexus,RX 330,2005,Gray,Nigerian Used,235231,3800,Registered,Registered,,,Lagos,,,,SUV,Petrol,Automatic
132,mBvo9v5rfxCZEcQ89cczrn,Mercedes-Benz M Class 2010 Silver, 6525000,"Lagos State, Isolo",Mercedes-Benz,M Class,2010,Silver,Nigerian Used,151715,3500,Registered,Registered,,,Lagos,,,,SUV,Petrol,Automatic
133,inf3FQyuwX70zRozXdYNEn8M,Toyota Highlander 2003 Blue, 2812500,"Lagos State, Isolo",Toyota,Highlander,2003,Blue,Nigerian Used,234943,3000,Registered,Imported,,,Lagos,,,,SUV,Petrol,Automatic
134,g52JTnkyBAFVpxY5nMEMwjCk,Mercedes-Benz A-Class 2009 Silver, 3375000,"Lagos State, Alimosho",Mercedes-Benz,A-Class,2009,Silver,Nigerian Used,168956,1500,Registered,Imported,,,LAGOS,,,,,Petrol,Manual
135,jMsrvAJaUhiIIMu4mHV0XHDs,Mazda CX-7 2011 Gray, 3375000,"Lagos State, Lekki",Mazda,CX-7,2011,Gray,Nigerian Used,201642,2500,Registered,Imported,,,,,,,,Petrol,Automatic
136,p0rBdyhJdC82NO9kFT6NxDkb,Peugeot 407 2004 Silver, 1687500,"Abuja (FCT), Garki 2",Peugeot,407,2004,Silver,Nigerian Used,103321,2000,Registered,Registered,,,,,,,,Petrol,Manual
137,aCuP9fm0zri850mtFFMeca6A,Toyota Avensis 2005 Silver, 2700000,"Lagos State, Yaba",Toyota,Avensis,2005,Silver,Nigerian Used,325319,2000,Registered,Registered,,,LAGOS,,,,SUV,Petrol,Manual
138,mkWa3Njv4kvdn8OJsYYBf1wR,Toyota Sienna 2000 Green, 2250000,"Lagos State, Ikotun/Igando",Toyota,Sienna,2000,Green,Nigerian Used,153030,3000,Registered,Registered,,,LAGOS,,,,SUV,Petrol,Automatic
139,wXKnYnV18NGz794tuR8qFmcS,Mercedes-Benz GLK-Class 2015 Gray, 12600000,"Lagos State, Ajah",Mercedes-Benz,GLK-Class,2015,Gray,Foreign Used,119527,3500,Imported,Imported,,,,,,,SUV,Petrol,Automatic
140,tHxZV8cGmBMFFfWjgqNs6lp4,Toyota Sienna 2000 Red, 1417500,"Lagos State, Ikorodu",Toyota,Sienna,2000,Red,Nigerian Used,235123,3800,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
141,fO2YB3QELe94szmn5oJRCLmJ,Lexus RX 350 2010 White, 7650000,"Lagos State, Amuwo-Odofin",Lexus,RX 350,2010,White,Nigerian Used,307993,3500,Registered,Imported,,,ABUJA,,,,SUV,Petrol,Automatic
142,CykdWgYP8k1oHtLthWIEcPDT,Toyota Corolla 2014 Black, 6187500,"Imo State, Owerri",Toyota,Corolla,2014,Black,Nigerian Used,156004,2000,Registered,Registered,LE Plus 4dr Sedan (1.8L 4cyl CVT),Front,,,4,132,Sedan,Petrol,CVT
143,7BCwpRA9f2rP9aQ4AbOeblEJ,Honda Accord 2007 Black, 2700000,"Lagos State, Lekki",Honda,Accord,2007,Black,Nigerian Used,453447,2400,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
144,aXtSQdu8biWH7xtWNJVBRD0G,Kia Rio 1.4 2007 Black, 1012500,"Lagos State, Ikorodu",Kia,Rio,2007,Black,Nigerian Used,85138,14000,Registered,Registered,1.4,Front Wheel,,5,4,95,Sedan,Petrol,Manual
145,psztLZjEeKEdhU8L6XpZUTHU,Toyota Corolla 2008 Black, 2925000,"Lagos State, Ikeja",Toyota,Corolla,2008,Black,Nigerian Used,220947,1800,Registered,Registered,,,,,,,,Petrol,Automatic
146,sAjWu22st8XSJKlOZnHiHukl,Mercedes-Benz C200 2011 Black, 4500000,"Abuja (FCT), Kubwa",Mercedes-Benz,C200,2011,Black,Nigerian Used,190367,1800,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
147,bbbQJmTujc2fSu7FMeTLqAkl,Mercedes-Benz E320 2001 White, 2250000,"Abuja (FCT), Garki 2",Mercedes-Benz,E320,2001,White,Nigerian Used,354980,3200,Registered,Imported,,,,,,,,Petrol,Automatic
148,dXRK0ZXbZYqfd9riHHPRU66z,Toyota Camry 2006 Silver, 1968750,"Oyo State, Ibadan",Toyota,Camry,2006,Silver,Nigerian Used,156323,2400,Registered,Registered,,,,,,,,Petrol,Automatic
149,dKG0aYPTUUIdxReZk5UqcoU9,Toyota RAV4 2010 Gray, 4050000,"Rivers State, Port-Harcourt",Toyota,RAV4,2010,Gray,Nigerian Used,232286,2500,Registered,Imported,,,,,,,SUV,Petrol,Automatic
150,mdB0zC9I1kNaWIx20UM1PHLk,Toyota Land Cruiser Prado 2014 Black, 15637500,"Lagos State, Lekki",Toyota,Land Cruiser Prado,2014,Black,Nigerian Used,159645,3000,Registered,Brand new,,,,,,,SUV,Petrol,Automatic
151,7LJh6rkbT5XbVQ1xurIvVncX,Kia Sportage 2012 Black, 3825000,"Ogun State, Ado-Odo/Ota",Kia,Sportage,2012,Black,Nigerian Used,55979,2200,Registered,Registered,,,LAGOS,,,,SUV,Petrol,Automatic
152,2QdIRG3NxAzPv266IdQyP407,Toyota Camry 2005 Gray, 3375000,"Lagos State, Ilupeju",Toyota,Camry,2005,Gray,Nigerian Used,240805,2400,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
153,3S8HUQ2V4SK9bLzLfwAJdNhd,Mercedes-Benz C280 2008 Black, 3937500,"Oyo State, Ibadan",Mercedes-Benz,C280,2008,Black,Foreign Used,213030,3000,Imported,Imported,,,,,,,,Petrol,Automatic
154,rW51IaCDLUlxFNxh7c0YAJer,Mercedes-Benz M Class 2006 Gray, 4950000,"Kaduna State, Kaduna / Kaduna State",Mercedes-Benz,M Class,2006,Gray,Nigerian Used,160932,4000,Registered,Registered,,,ABUJA,,,,SUV,Petrol,Automatic
155,5Lt8spULh71btSKfAUMbU4Oa,Volkswagen Passat 2003 Blue, 1125000,"Lagos State, Alimosho",Volkswagen,Passat,2003,Blue,Nigerian Used,441028,1800,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
156,uQTDlU5FjfdL1qN34PY7y3hg,Toyota Corolla 2014 Silver, 6412500,"Lagos State, Ikeja",Toyota,Corolla,2014,Silver,Nigerian Used,340142,1800,Registered,Imported,LE Eco 4dr Sedan (1.8L 4cyl CVT),Front,EDO,,4,140,Sedan,Petrol,CVT
157,7E1iGP0WmcQrENwpeTJeKZKH,Honda Civic 2008 Black, 2002500,"Abuja (FCT), Gwarinpa",Honda,Civic,2008,Black,Nigerian Used,209225,1800,Registered,Registered,,,,,,,,Petrol,Automatic
158,6vmbGkojwMesZfu5cMstI6HV,Lexus ES 330 2005 Gold, 2790000,"Rivers State, Port-Harcourt",Lexus,ES,2005,Gold,Nigerian Used,196956,3300,Registered,Imported,330,Front,,5,6,,Sedan,Petrol,Automatic
159,sccEmdMsclcCOroCLPXqDWgV,Toyota Highlander 2006 Red, 4050000,"Oyo State, Ibadan",Toyota,Highlander,2006,Red,Nigerian Used,307958,3300,Registered,Registered,,,,,,,SUV,Petrol,Automatic
160,ugbhjUJE56gkvLzeG0Z14ZaY,Toyota Camry 2011 Blue, 6187500,"Oyo State, Ibadan",Toyota,Camry,2011,Blue,Foreign Used,197433,2500,Imported,Imported,,,,,,,,Petrol,Automatic
161,iARe2qCNTWWgddZyNQ2vsp3f,Toyota Highlander 2013 Gold, 4500000,"Lagos State, Ikorodu",Toyota,Highlander,2013,Gold,Nigerian Used,235211,3800,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
162,zhSJQKz0wGY1gOr479ADXRKt,Toyota RAV4 2005 Red, 2812500,"Ogun State, Ado-Odo/Ota",Toyota,RAV4,2005,Red,Nigerian Used,174845,2200,Registered,Imported,,,OGUN,,,,SUV,Petrol,Automatic
163,rYrJv9fAez6kH6CU0IgVLzlQ,Toyota 4-Runner Limited V8 2006 Black, 5793750,"Lagos State, Ikeja",Toyota,4-Runner,2006,Black,Nigerian Used,187050,4700,Registered,Imported,Limited V8,Rear Wheel,LAGOS,5,8,260,SUV,Petrol,Automatic
164,Ddv2YpLrLwYxhG1CymYJLcm,Toyota Corolla 2007 Red, 3375000,"Lagos State, Ajah",Toyota,Corolla,2007,Red,Nigerian Used,364756,1800,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
165,arJeXrvbBPOyw4JLdxSzVUci,Hyundai Santa Fe Sport 2013 Gray, 10518750,"Lagos State, Ikotun/Igando",Hyundai,Santa Fe,2013,Gray,Foreign Used,277772,2000,Imported,Imported,Sport,Front Wheel,,5,4,190,SUV,Petrol,Automatic
166,m7NzLcBPfFmI4nQHjRO63B0B,Ford Edge 2011 Silver, 3870000,"Rivers State, Port-Harcourt",Ford,Edge,2011,Silver,Nigerian Used,142685,3500,Registered,Registered,,,,,,,SUV,Petrol,Automatic
167,3JWPPZZTrcqOkSj1KyCAYnhb,Mercedes-Benz C180 2003 Black, 1575000,"Edo State, Benin City",Mercedes-Benz,C180,2003,Black,Nigerian Used,,2000,Registered,Imported,,,EDO,,,,,Petrol,Automatic
168,yPtsrUcReEsRMtUzluj3OQzR,Honda Accord 2002 Black, 877500,"Rivers State, Port-Harcourt",Honda,Accord,2002,Black,Nigerian Used,199923,3000,Registered,Registered,,,Rivers,,,,,Petrol,Automatic
169,6AFsnTp4zJLC7DXdY5X9fONa,Toyota RAV4 2015 Black, 12375000,"Abuja (FCT), Lugbe District",Toyota,RAV4,2015,Black,Nigerian Used,175422,2500,Registered,Imported,,,ABUJA,,,,SUV,Petrol,Automatic
170,B66kgrFdrOEHVr42LBahq36m,Toyota Avalon Limited 2007 Black, 2812500,"Akwa Ibom State, Uyo",Toyota,Avalon,2007,Black,Nigerian Used,237398,3500,Registered,Registered,Limited,Front Wheel,LAGOS,5,6,268,Sedan,Petrol,Automatic
171,pghTVhGv1FxO4426vJwTTBxG,Toyota Sienna 2007 Blue, 3015000,"Lagos State, Lekki",Toyota,Sienna,2007,Blue,Nigerian Used,193406,3500,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
172,sjjsjDIo2YUjNpUws9wZC3nE,Toyota RAV4 LE FWD (2.5L 4cyl 6A) 2013 Gray, 7650000,"Lagos State, Ikorodu",Toyota,RAV4,2013,Gray,Nigerian Used,223748,2500,Registered,Imported,LE FWD (2.5L 4cyl 6A),Front Wheel,,5,4,,SUV,Petrol,Automatic
173,5DixWduUlQZekqR29ef34LB2,Toyota Camry 2009 Black, 3296250,"Abuja (FCT), Mararaba",Toyota,Camry,2009,Black,Nigerian Used,649141,2400,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
174,BoXKdoXmzzr5yAdbViwYR4BU,Lexus LX 470 AWD 2001 Gray, 3937500,"Lagos State, Magodo",Lexus,LX,2001,Gray,Nigerian Used,249573,4700,Registered,Registered,470 AWD,All Wheel,LAGOS,8,8,230,SUV,Petrol,Automatic
175,1gjToD6vtFGmXPtrIsDNpvDj,Toyota Corolla 2004 Gold, 1687500,"Abuja (FCT), Garki 2",Toyota,Corolla,2004,Gold,Nigerian Used,414974,1400,Registered,Registered,,,,,,,,Petrol,Manual
176,7AEPFnKjz093JIZZoAxGc8Hd,Toyota Tacoma 2007 White, 8128125,"Lagos State, Amuwo-Odofin",Toyota,Tacoma,2007,White,Foreign Used,152485,4000,Imported,Imported,,,,,,,Truck,Petrol,Automatic
177,rKVLzk7wKIW51pLVsDnNIQIN,Ford Focus 2.0 Trend 2007 Blue, 1125000,"Lagos State, Ibeju",Ford,Focus,2007,Blue,Nigerian Used,281169,2000,Registered,Registered,2.0 Trend,Front Wheel,LAGOS,5,4,130,Sedan,Petrol,Automatic
178,hzvPYW65v3DiVY4vVU9E53jj,Toyota Sienna 2011 Red, 7312500,"Abuja (FCT), Wuse",Toyota,Sienna,2011,Red,Nigerian Used,125567,3500,Registered,Imported,,,Abuja,,,,,Petrol,Automatic
179,3m2nU3cLSTwqDLXPHbf0lnI7,Mercedes-Benz E350 2010 Black, 5850000,"Lagos State, Yaba",Mercedes-Benz,E350,2010,Black,Nigerian Used,85808,3500,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
180,2ugHGZSFTUSoy1SfIlpMn2Be,Volkswagen Tiguan 2010 Silver, 2812500,"Lagos State, Ogudu",Volkswagen,Tiguan,2010,Silver,Nigerian Used,159554,2000,Registered,Registered,,,Lagos,,,,SUV,Petrol,Automatic
181,yEgrsPTL72wmyUduFr93meqJ,Lexus ES 2010 Red, 5287500,"Oyo State, Ibadan",Lexus,ES,2010,Red,Nigerian Used,69271,3500,Registered,Registered,,,lagos,,,,,Petrol,Automatic
182,lkEsfKbTwC9QSPA2G7SIxv4Q,Honda Accord 2003 White, 1102498,"Lagos State, Ikorodu",Honda,Accord,2003,White,Nigerian Used,235123,3800,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
183,uhI7xbo6c3HecEVIDYcp3NnT,Toyota RAV4 2003 Green, 1912500,"Lagos State, Yaba",Toyota,RAV4,2003,Green,Nigerian Used,325044,2000,Registered,Registered,,,LAGOS,,,,SUV,Petrol,Automatic
184,yWyttiigfQBwlFr4EIqAKmsQ,Toyota RAV4 2005 Blue, 3937500,"Lagos State, Ikorodu",Toyota,RAV4,2005,Blue,Nigerian Used,128532,1600,Registered,Imported,,,Lagos,,,,SUV,Petrol,Automatic
185,wOkt6FutTA9XcrAxLmg9v7uu,BMW 325i 2006 Silver, 4050000,"Abuja (FCT), Garki 2",BMW,325i,2006,Silver,Nigerian Used,241123,2500,Registered,Registered,,,,,,,,Petrol,Automatic
186,z4lZLF79jfn1Xl3SzyoYxgdK,Toyota Sienna 2007 Green, 2970000,"Kwara State, Ilorin East",Toyota,Sienna,2007,Green,Nigerian Used,318358,3500,Registered,Registered,,,,,,,,Petrol,Automatic
187,aOgYLWtYsbgKPik0M8a4x1,Toyota Sienna 2004 Blue, 2925000,"Lagos State, Ifako-Ijaiye",Toyota,Sienna,2004,Blue,Nigerian Used,393726,3000,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
188,cv6UEWXNrhDU22z3j8yTb9z3,Toyota Highlander 2010 Gray, 8437500,"Lagos State, Ikoyi",Toyota,Highlander,2010,Gray,Nigerian Used,249998,3500,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
189,fi6uViKjZj2nNi02i71FiQTI,Ford Escape 2005 Black, 1687500,"Lagos State, Ilupeju",Ford,Escape,2005,Black,Nigerian Used,189308,2000,Registered,Imported,,,OSUN,,,,SUV,Petrol,Manual
190,3aWDSkZROj3slKM6Sl4vCZgu,Kia Optima 2007 Gray, 2415000,"Ogun State, Ado-Odo/Ota",Kia,Optima,2007,Gray,Nigerian Used,375553,2000,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
191,wPSEfDk43jt4AWu31iLpClVV,Land Rover Range Rover Vogue 2013 White, 7350000,"Edo State, Benin City",Land Rover,Range Rover Vogue,2013,White,Nigerian Used,111173,2000,Registered,Imported,,,ABUJA,,,,SUV,Petrol,Automatic
192,xjgXgLm7mr6SXHzdJZoUms5B,Toyota Camry 2004 Blue, 2100000,"Oyo State, Ibadan",Toyota,Camry,2004,Blue,Nigerian Used,132774,2400,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
193,2DFmlmiofxgObiYl3r17aaXp,Lexus IS 2010 Blue, 2940000,"Lagos State, Ajah",Lexus,IS,2010,Blue,Nigerian Used,102394,2500,Registered,Registered,,,Lagos state,,,,,Petrol,Automatic
194,jZvZAwUucPI8nAdDZjIy7oYR,Honda Accord 2010 Red, 3432000,"Lagos State, Lekki",Honda,Accord,2010,Red,Nigerian Used,130396,3500,Registered,Imported,,,LAGOS,,,,Coupe,Petrol,Automatic
195,saz30GkjJr3awp6sGwwOUPBq,Ford Escape 2018 Gray, 6825000,"Lagos State, Ikorodu",Ford,Escape,2018,Gray,Nigerian Used,71001,2500,Registered,Brand new,,,,,,,SUV,Petrol,Automatic
196,mT5PFS9tvVpB18xmQeQz2olB,Lexus RX 350 2015 Black, 11336000,"Lagos State, Ogudu",Lexus,RX 350,2015,Black,Nigerian Used,65810,3500,Registered,Imported,,,,,,,SUV,Petrol,Automatic
197,ChHH86spogKYfPwvT4UwPhEa,Honda CR-V 1998 Blue, 808500,"Lagos State, Alimosho",Honda,CR-V,1998,Blue,Nigerian Used,298778,2000,Registered,Registered,,,Lagos,,,,SUV,Petrol,Automatic
198,xBs4IJc70c5C4YweSKdXvzit,Toyota Corolla 1.4 D-4D 2006 Blue, 3432000,"Lagos State, Lekki",Toyota,Corolla,2006,Blue,Nigerian Used,99276,1800,Registered,Registered,1.4 D-4D,Front,LAGOS,5,4,90,Sedan,Petrol,Automatic
199,b0f3O8QrS8uKWp5euike1XlU,Honda Accord 1993 Blue, 1050000,"Abuja (FCT), Jabi",Honda,Accord,1993,Blue,Nigerian Used,252344,2000,Registered,Registered,,,ABUJA,,,,,Petrol,Automatic
200,BLJGwm1ixhERrSON55cK3DBY,Nissan Pathfinder 2005 Gray, 3120000,"Abuja (FCT), Garki 2",Nissan,Pathfinder,2005,Gray,Nigerian Used,168651,4000,Registered,Imported,,,,,,,,Petrol,Automatic
201,130OJN5rsOMjk8aXKTXwaVbk,Toyota Highlander 2012 Silver, 13500000,"Lagos State, Ifako-Ijaiye",Toyota,Highlander,2012,Silver,Foreign Used,229870,3500,Imported,Imported,,,,,,,SUV,Petrol,Automatic
202,fDsi319tsM4LtmWf0F6xUftf,Toyota Corolla 2003 Red, 2250000,"Abuja (FCT), Kubwa",Toyota,Corolla,2003,Red,Nigerian Used,294421,1800,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
203,8olprofU67Jxm037EwBc17Ej,Kia Cerato 2010 Black, 2730000,"Abuja (FCT), Lugbe District",Kia,Cerato,2010,Black,Nigerian Used,212575,1800,Registered,Registered,,,,,,,,Petrol,Manual
204,BLWMwXSx8fG1M2YXhYDBmTOj,Toyota Matrix 2004 Red, 2205000,"Oyo State, Ibadan",Toyota,Matrix,2004,Red,Nigerian Used,175486,1800,Registered,Registered,,,lagos,,,,,Petrol,Automatic
205,rtseiA3qgaqLV9X7JrxkrQ1M,Honda Accord 2016 White, 9975000,"Abuja (FCT), Garki 2",Honda,Accord,2016,White,Foreign Used,112391,2400,Imported,Imported,,,,,,,,Petrol,Automatic
206,ATli0PgrCkhqIXNTYYUW2NYD,Toyota Sienna 2006 Gold, 3375000,"Edo State, Benin City",Toyota,Sienna,2006,Gold,Nigerian Used,189698,3300,Registered,Registered,,,EDO,,,,,Petrol,Automatic
207,yvFRxAxhCgmMGtLnk2Yxc74T,Mercedes-Benz E350 2011 Black, 8032500,"Lagos State, Ajah",Mercedes-Benz,E350,2011,Black,Foreign Used,104161,3500,Imported,Imported,,,,,,,,Petrol,Automatic
208,yLqI82UhV4V0J6UIfLjjHAui,Toyota RAV4 2005 Silver, 2981250,"Lagos State, Ogba",Toyota,RAV4,2005,Silver,Nigerian Used,166164,2400,Registered,Imported,,,,,,,SUV,Petrol,Automatic
209,aZrjTisfDSUppRzXjhPXaKlN,Toyota Land Cruiser Prado 2.7 i 16V 2007 Black, 7087500,"Akwa Ibom State, Uyo",Toyota,Land Cruiser Prado,2007,Black,Nigerian Used,178605,2700,Registered,Registered,2.7 i 16V,All Wheel,ABUJA,7,4,163,SUV,Petrol,Automatic
210,AZvKHfneIzxd60Pv7xolOpOo,Toyota Highlander 2009 Gray, 11250000,"Lagos State, Ikoyi",Toyota,Highlander,2009,Gray,Foreign Used,176166,3500,Imported,Imported,,,,,,,,Petrol,Automatic
211,z9VIbyAIFXIQRQLSUxlBDMid,Toyota RAV4 2010 Blue, 4305000,"Lagos State, Ikeja",Toyota,RAV4,2010,Blue,Nigerian Used,157937,2500,Registered,Imported,,,Lagos,,,,SUV,Petrol,Automatic
212,ssON7190ABIKkGsOlg18hZNZ,Ford Edge 2008 Blue, 3328000,"Lagos State, Alimosho",Ford,Edge,2008,Blue,Nigerian Used,323374,3500,Registered,Imported,,,,,,,SUV,Petrol,Automatic
213,t0Xn6UGFdy28tzFw57UQ3CO,Honda Accord 2006 Gray, 1768000,"Lagos State, Mushin",Honda,Accord,2006,Gray,Nigerian Used,348433,2400,Registered,Registered,,,,,,,,Petrol,Automatic
214,ixYThYXA2z0hwTIFhqYrXQpg,Mercedes-Benz S-Class 2017 Gold, 36750000,"Lagos State, Lekki",Mercedes-Benz,S-Class,2017,Gold,Nigerian Used,88988,4700,Registered,Imported,,,,,,,,Petrol,Automatic
215,aWiyk0oBsoHbDklziV8KtDgI,Toyota Camry 2010 Gold, 3750000,"Lagos State, Alimosho",Toyota,Camry,2010,Gold,Nigerian Used,152407,2500,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
216,n2fNIFPCPEaQQRL5Vou3Uiy1,Toyota RAV4 2007 White, 6968000,"Lagos State, Magodo",Toyota,RAV4,2007,White,Foreign Used,274162,3500,Imported,Imported,,,,,,,SUV,Petrol,Automatic
217,sKyBwGbWsaJEnGoVREBgaBBa,Toyota Hilux 2008 White, 6975000,"Abuja (FCT), Kubwa",Toyota,Hilux,2008,White,Nigerian Used,137517,2500,Registered,Registered,,,Abuja,,,,Pick-up Double Cabin,Petrol,Manual
223,3beEw1gZINaQ6IIpK2NHauhP,Toyota Corolla 2007 Blue, 2415000,"Lagos State, Ikorodu",Toyota,Corolla,2007,Blue,Nigerian Used,427616,1800,Registered,Registered,,,0,,,,,Petrol,Automatic
224,m7uY2fgMDZJ4YWb8Rjr1LsjI,Mazda 6 2018 Gray, 10912500,"Lagos State, Ikeja",Mazda,6,2018,Gray,Nigerian Used,79663,2500,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
225,k9Fzr1eLbqUlsVyr5yisQPoS,Chevrolet Aveo 2009 Black, 945000,"Rivers State, Port-Harcourt",Chevrolet,Aveo,2009,Black,Nigerian Used,137857,1600,Registered,Registered,,,,,,,,Petrol,Automatic
226,kxhfVW7viFBSw7n5wRKU9wEo,Toyota Highlander 2004 Gold, 6187500,"Lagos State, Ogba",Toyota,Highlander,2004,Gold,Foreign Used,174906,3300,Imported,Imported,,,,,,,SUV,Petrol,Automatic
227,385MtPMtScaFx5GoG0vDqbTp,Mitsubishi Outlander 2013 Blue, 4410000,"Lagos State, Ikeja",Mitsubishi,Outlander,2013,Blue,Nigerian Used,125497,2400,Registered,Registered,,,,,,,SUV,Petrol,Automatic
228,B7c3UYUg8db9DDAzlNIzVsNc,Toyota Camry 2003 Gold, 1811250,"Lagos State, Ikeja",Toyota,Camry,2003,Gold,Nigerian Used,462031,2400,Registered,Registered,LE 4dr Sedan (2.4L 4cyl 5M),Front,LAGOS,5,4,157,Sedan,Petrol,Automatic
229,fOwgVTHZothB6RpUnwzX7e6y,Lexus ES 2007 White, 4305000,"Lagos State, Ajah",Lexus,ES,2007,White,Nigerian Used,151841,3500,Registered,Imported,,,Lagos,,,,,Petrol,Automatic
230,1ujO4AoYhc4iWpvjMpUzvFVc,Mercedes-Benz GLK-Class 2015 White, 9880000,"Abuja (FCT), Jabi",Mercedes-Benz,GLK-Class,2015,White,Nigerian Used,111242,3500,Registered,Imported,,,RIVERS,,,,SUV,Petrol,Automatic
